Date,Forward,Contract,Route,Price
8/11/2025,M2,M_Oct_2025,BPI5TC,13775
8/11/2025,M3,M_Nov_2025,BPI5TC,13250
8/11/2025,Q0,Q_3_2025,BPI5TC,13662.5
8/11/2025,Q1,Q_4_2025,BPI5TC,13025
8/11/2025,Q2,Q_1_2026,BPI5TC,10100
8/11/2025,Q3,Q_2_2026,BPI5TC,11831
8/11/2025,Y0,Y_2025,BPI5TC,10050
8/11/2025,Y1,Y_2026,BPI5TC,11175
8/11/2025,Y2,Y_2027,BPI5TC,10587
8/11/2025,Y3,Y_2028,BPI5TC,10737
8/12/2025,M0,M_Aug_2025,BPI5TC,13275
8/12/2025,M1,M_Sep_2025,BPI5TC,13825
8/12/2025,M2,M_Oct_2025,BPI5TC,14275
8/12/2025,M3,M_Nov_2025,BPI5TC,13575
8/12/2025,Q0,Q_3_2025,BPI5TC,13662.5
8/12/2025,Q1,Q_4_2025,BPI5TC,13450
8/12/2025,Q2,Q_1_2026,BPI5TC,10200
8/12/2025,Q3,Q_2_2026,BPI5TC,11927
8/12/2025,Y0,Y_2025,BPI5TC,10050
8/12/2025,Y1,Y_2026,BPI5TC,11225
8/12/2025,Y2,Y_2027,BPI5TC,10627
8/12/2025,Y3,Y_2028,BPI5TC,10769
8/13/2025,M0,M_Aug_2025,BPI5TC,13525
8/13/2025,M1,M_Sep_2025,BPI5TC,14275
8/13/2025,M2,M_Oct_2025,BPI5TC,14600
8/13/2025,M3,M_Nov_2025,BPI5TC,13925
8/13/2025,Q0,Q_3_2025,BPI5TC,13662.5
8/13/2025,Q1,Q_4_2025,BPI5TC,13825
8/13/2025,Q2,Q_1_2026,BPI5TC,10225
8/13/2025,Q3,Q_2_2026,BPI5TC,12006
8/13/2025,Y0,Y_2025,BPI5TC,10050
8/13/2025,Y1,Y_2026,BPI5TC,11300
8/13/2025,Y2,Y_2027,BPI5TC,10733
8/13/2025,Y3,Y_2028,BPI5TC,10869
8/14/2025,M0,M_Aug_2025,BPI5TC,13550
8/14/2025,M1,M_Sep_2025,BPI5TC,14400
8/14/2025,M2,M_Oct_2025,BPI5TC,14800
8/14/2025,M3,M_Nov_2025,BPI5TC,14125
8/14/2025,Q0,Q_3_2025,BPI5TC,13662.5
8/14/2025,Q1,Q_4_2025,BPI5TC,14000
8/14/2025,Q2,Q_1_2026,BPI5TC,10350
8/14/2025,Q3,Q_2_2026,BPI5TC,12052
8/14/2025,Y0,Y_2025,BPI5TC,10050
8/14/2025,Y1,Y_2026,BPI5TC,11400
8/14/2025,Y2,Y_2027,BPI5TC,10731
8/14/2025,Y3,Y_2028,BPI5TC,10873
8/15/2025,M0,M_Aug_2025,BPI5TC,13500
8/15/2025,M1,M_Sep_2025,BPI5TC,14300
8/15/2025,M2,M_Oct_2025,BPI5TC,14850
8/15/2025,M3,M_Nov_2025,BPI5TC,14275
8/15/2025,Q0,Q_3_2025,BPI5TC,13662.5
8/15/2025,Q1,Q_4_2025,BPI5TC,14150
8/15/2025,Q2,Q_1_2026,BPI5TC,10375
8/15/2025,Q3,Q_2_2026,BPI5TC,12056
8/15/2025,Y0,Y_2025,BPI5TC,10050
8/15/2025,Y1,Y_2026,BPI5TC,11300
8/15/2025,Y2,Y_2027,BPI5TC,10744
8/15/2025,Y3,Y_2028,BPI5TC,10869
8/18/2025,M0,M_Aug_2025,BPI5TC,13600
8/18/2025,M1,M_Sep_2025,BPI5TC,14275
8/18/2025,M2,M_Oct_2025,BPI5TC,14900
8/18/2025,M3,M_Nov_2025,BPI5TC,14350
8/18/2025,Q0,Q_3_2025,BPI5TC,13662.5
8/18/2025,Q1,Q_4_2025,BPI5TC,14225
8/18/2025,Q2,Q_1_2026,BPI5TC,10300
8/18/2025,Q3,Q_2_2026,BPI5TC,12112
8/18/2025,Y0,Y_2025,BPI5TC,10050
8/18/2025,Y1,Y_2026,BPI5TC,11425
8/18/2025,Y2,Y_2027,BPI5TC,10796
8/18/2025,Y3,Y_2028,BPI5TC,10908
8/19/2025,M0,M_Aug_2025,BPI5TC,13500
8/19/2025,M1,M_Sep_2025,BPI5TC,14150
8/19/2025,M2,M_Oct_2025,BPI5TC,14650
8/19/2025,M3,M_Nov_2025,BPI5TC,14100
8/19/2025,Q0,Q_3_2025,BPI5TC,13662.5
8/19/2025,Q1,Q_4_2025,BPI5TC,13950
8/19/2025,Q2,Q_1_2026,BPI5TC,10300
8/19/2025,Q3,Q_2_2026,BPI5TC,12041
8/19/2025,Y0,Y_2025,BPI5TC,10050
8/19/2025,Y1,Y_2026,BPI5TC,11375
8/19/2025,Y2,Y_2027,BPI5TC,10791
8/19/2025,Y3,Y_2028,BPI5TC,10904
8/20/2025,M0,M_Aug_2025,BPI5TC,13775
8/20/2025,M1,M_Sep_2025,BPI5TC,15250
8/20/2025,M2,M_Oct_2025,BPI5TC,15325
8/20/2025,M3,M_Nov_2025,BPI5TC,14725
8/20/2025,Q0,Q_3_2025,BPI5TC,13662.5
8/20/2025,Q1,Q_4_2025,BPI5TC,14525
8/20/2025,Q2,Q_1_2026,BPI5TC,10625
8/20/2025,Q3,Q_2_2026,BPI5TC,12396
8/20/2025,Y0,Y_2025,BPI5TC,10050
8/20/2025,Y1,Y_2026,BPI5TC,11700
8/20/2025,Y2,Y_2027,BPI5TC,11000
8/20/2025,Y3,Y_2028,BPI5TC,11008
8/21/2025,M0,M_Aug_2025,BPI5TC,13750
8/21/2025,M1,M_Sep_2025,BPI5TC,15550
8/21/2025,M2,M_Oct_2025,BPI5TC,15450
8/21/2025,M3,M_Nov_2025,BPI5TC,14600
8/21/2025,Q0,Q_3_2025,BPI5TC,13662.5
8/21/2025,Q1,Q_4_2025,BPI5TC,14475
8/21/2025,Q2,Q_1_2026,BPI5TC,10675
8/21/2025,Q3,Q_2_2026,BPI5TC,12508
8/21/2025,Y0,Y_2025,BPI5TC,10050
8/21/2025,Y1,Y_2026,BPI5TC,11675
8/21/2025,Y2,Y_2027,BPI5TC,10987
8/21/2025,Y3,Y_2028,BPI5TC,11058
8/22/2025,M0,M_Aug_2025,BPI5TC,13875
8/22/2025,M1,M_Sep_2025,BPI5TC,16025
8/22/2025,M2,M_Oct_2025,BPI5TC,15825
8/22/2025,M3,M_Nov_2025,BPI5TC,14875
8/22/2025,Q0,Q_3_2025,BPI5TC,13662.5
8/22/2025,Q1,Q_4_2025,BPI5TC,14787.5
8/22/2025,Q2,Q_1_2026,BPI5TC,10925
8/22/2025,Q3,Q_2_2026,BPI5TC,12590
8/22/2025,Y0,Y_2025,BPI5TC,10050
8/22/2025,Y1,Y_2026,BPI5TC,11800
8/22/2025,Y2,Y_2027,BPI5TC,11040
8/22/2025,Y3,Y_2028,BPI5TC,11098
8/25/2025,M0,M_Aug_2025,BPI5TC,13875
8/25/2025,M1,M_Sep_2025,BPI5TC,16025
8/25/2025,M2,M_Oct_2025,BPI5TC,15825
8/25/2025,M3,M_Nov_2025,BPI5TC,14875
8/25/2025,Q0,Q_3_2025,BPI5TC,13662.5
8/25/2025,Q1,Q_4_2025,BPI5TC,14787.5
8/25/2025,Q2,Q_1_2026,BPI5TC,10925
8/25/2025,Q3,Q_2_2026,BPI5TC,12590
8/25/2025,Y0,Y_2025,BPI5TC,10050
8/25/2025,Y1,Y_2026,BPI5TC,11800
8/25/2025,Y2,Y_2027,BPI5TC,11040
8/25/2025,Y3,Y_2028,BPI5TC,11098
8/26/2025,M0,M_Aug_2025,BPI5TC,13875
8/26/2025,M1,M_Sep_2025,BPI5TC,16275
8/26/2025,M2,M_Oct_2025,BPI5TC,15925
8/26/2025,M3,M_Nov_2025,BPI5TC,14975
8/26/2025,Q0,Q_3_2025,BPI5TC,13662.5
8/26/2025,Q1,Q_4_2025,BPI5TC,14825
8/26/2025,Q2,Q_1_2026,BPI5TC,10875
8/26/2025,Q3,Q_2_2026,BPI5TC,12641
8/26/2025,Y0,Y_2025,BPI5TC,10050
8/26/2025,Y1,Y_2026,BPI5TC,11887.5
8/26/2025,Y2,Y_2027,BPI5TC,11083
8/26/2025,Y3,Y_2028,BPI5TC,11125
8/27/2025,M0,M_Aug_2025,BPI5TC,13850
8/27/2025,M1,M_Sep_2025,BPI5TC,15650
8/27/2025,M2,M_Oct_2025,BPI5TC,15500
8/27/2025,M3,M_Nov_2025,BPI5TC,14425
8/27/2025,Q0,Q_3_2025,BPI5TC,13662.5
8/27/2025,Q1,Q_4_2025,BPI5TC,14358.5
8/27/2025,Q2,Q_1_2026,BPI5TC,10700
8/27/2025,Q3,Q_2_2026,BPI5TC,12538
8/27/2025,Y0,Y_2025,BPI5TC,10050
8/27/2025,Y1,Y_2026,BPI5TC,11675
8/27/2025,Y2,Y_2027,BPI5TC,10971
8/27/2025,Y3,Y_2028,BPI5TC,11063
8/28/2025,M0,M_Aug_2025,BPI5TC,13850
8/28/2025,M1,M_Sep_2025,BPI5TC,15500
8/28/2025,M2,M_Oct_2025,BPI5TC,15500
8/28/2025,M3,M_Nov_2025,BPI5TC,14400
8/28/2025,Q0,Q_3_2025,BPI5TC,13662.5
8/28/2025,Q1,Q_4_2025,BPI5TC,14475
8/28/2025,Q2,Q_1_2026,BPI5TC,10800
8/28/2025,Q3,Q_2_2026,BPI5TC,12617
8/28/2025,Y0,Y_2025,BPI5TC,10050
8/28/2025,Y1,Y_2026,BPI5TC,11825
8/28/2025,Y2,Y_2027,BPI5TC,10983
8/28/2025,Y3,Y_2028,BPI5TC,11113
8/29/2025,M0,M_Aug_2025,BPI5TC,14950
8/29/2025,M1,M_Sep_2025,BPI5TC,15000
8/29/2025,M2,M_Oct_2025,BPI5TC,14200
8/29/2025,M3,M_Nov_2025,BPI5TC,13625
8/29/2025,Q0,Q_3_2025,BPI5TC,13662.5
8/29/2025,Q1,Q_4_2025,BPI5TC,14050
8/29/2025,Q2,Q_1_2026,BPI5TC,10800
8/29/2025,Q3,Q_2_2026,BPI5TC,12600
8/29/2025,Y0,Y_2025,BPI5TC,10050
8/29/2025,Y1,Y_2026,BPI5TC,11700
8/29/2025,Y2,Y_2027,BPI5TC,10957
8/29/2025,Y3,Y_2028,BPI5TC,11104
9/1/2025,M0,M_Sep_2025,BPI5TC,14600
9/1/2025,M1,M_Oct_2025,BPI5TC,14500
9/1/2025,M2,M_Nov_2025,BPI5TC,13875
9/1/2025,M3,M_Dec_2025,BPI5TC,12675
9/1/2025,Q0,Q_3_2025,BPI5TC,13662.5
9/1/2025,Q1,Q_4_2025,BPI5TC,13650
9/1/2025,Q2,Q_1_2026,BPI5TC,10750
9/1/2025,Q3,Q_2_2026,BPI5TC,12544
9/1/2025,Y0,Y_2025,BPI5TC,10050
9/1/2025,Y1,Y_2026,BPI5TC,11700
9/1/2025,Y2,Y_2027,BPI5TC,10938
9/1/2025,Y3,Y_2028,BPI5TC,11096
9/2/2025,M0,M_Sep_2025,BPI5TC,14400
9/2/2025,M1,M_Oct_2025,BPI5TC,14275
9/2/2025,M2,M_Nov_2025,BPI5TC,13650
9/2/2025,M3,M_Dec_2025,BPI5TC,12625
9/2/2025,Q0,Q_3_2025,BPI5TC,13662.5
9/2/2025,Q1,Q_4_2025,BPI5TC,13516.5
9/2/2025,Q2,Q_1_2026,BPI5TC,10762.5
9/2/2025,Q3,Q_2_2026,BPI5TC,12494
9/2/2025,Y0,Y_2025,BPI5TC,10050
9/2/2025,Y1,Y_2026,BPI5TC,11750
9/2/2025,Y2,Y_2027,BPI5TC,10952
9/2/2025,Y3,Y_2028,BPI5TC,11083
9/3/2025,M0,M_Sep_2025,BPI5TC,14600
9/3/2025,M1,M_Oct_2025,BPI5TC,14675
9/3/2025,M2,M_Nov_2025,BPI5TC,13875
9/3/2025,M3,M_Dec_2025,BPI5TC,12875
9/3/2025,Q0,Q_3_2025,BPI5TC,13662.5
9/3/2025,Q1,Q_4_2025,BPI5TC,13800
9/3/2025,Q2,Q_1_2026,BPI5TC,10850
9/3/2025,Q3,Q_2_2026,BPI5TC,12658
9/3/2025,Y0,Y_2025,BPI5TC,10050
9/3/2025,Y1,Y_2026,BPI5TC,11825
9/3/2025,Y2,Y_2027,BPI5TC,11000
9/3/2025,Y3,Y_2028,BPI5TC,11065
9/4/2025,M0,M_Sep_2025,BPI5TC,14600
9/4/2025,M1,M_Oct_2025,BPI5TC,14675
9/4/2025,M2,M_Nov_2025,BPI5TC,13875
9/4/2025,M3,M_Dec_2025,BPI5TC,12875
9/4/2025,Q0,Q_3_2025,BPI5TC,13662.5
9/4/2025,Q1,Q_4_2025,BPI5TC,13800
9/4/2025,Q2,Q_1_2026,BPI5TC,10850
9/4/2025,Q3,Q_2_2026,BPI5TC,12825
9/4/2025,Y0,Y_2025,BPI5TC,10050
9/4/2025,Y1,Y_2026,BPI5TC,11825
9/4/2025,Y2,Y_2027,BPI5TC,10996
9/4/2025,Y3,Y_2028,BPI5TC,11158
9/5/2025,M0,M_Sep_2025,BPI5TC,15375
9/5/2025,M1,M_Oct_2025,BPI5TC,15225
9/5/2025,M2,M_Nov_2025,BPI5TC,14225
9/5/2025,M3,M_Dec_2025,BPI5TC,13150
9/5/2025,Q0,Q_3_2025,BPI5TC,13662.5
9/5/2025,Q1,Q_4_2025,BPI5TC,14200
9/5/2025,Q2,Q_1_2026,BPI5TC,11175
9/5/2025,Q3,Q_2_2026,BPI5TC,12788
9/5/2025,Y0,Y_2025,BPI5TC,10050
9/5/2025,Y1,Y_2026,BPI5TC,12000
9/5/2025,Y2,Y_2027,BPI5TC,10996
9/5/2025,Y3,Y_2028,BPI5TC,11163
9/8/2025,M0,M_Sep_2025,BPI5TC,15700
9/8/2025,M1,M_Oct_2025,BPI5TC,15600
9/8/2025,M2,M_Nov_2025,BPI5TC,14700
9/8/2025,M3,M_Dec_2025,BPI5TC,13400
9/8/2025,Q0,Q_3_2025,BPI5TC,13662.5
9/8/2025,Q1,Q_4_2025,BPI5TC,14575
9/8/2025,Q2,Q_1_2026,BPI5TC,11325
9/8/2025,Q3,Q_2_2026,BPI5TC,12942
9/8/2025,Y0,Y_2025,BPI5TC,10050
9/8/2025,Y1,Y_2026,BPI5TC,12200
9/8/2025,Y2,Y_2027,BPI5TC,11042
9/8/2025,Y3,Y_2028,BPI5TC,11190
9/9/2025,M0,M_Sep_2025,BPI5TC,16075
9/9/2025,M1,M_Oct_2025,BPI5TC,15900
9/9/2025,M2,M_Nov_2025,BPI5TC,14900
9/9/2025,M3,M_Dec_2025,BPI5TC,13600
9/9/2025,Q0,Q_3_2025,BPI5TC,13662.5
9/9/2025,Q1,Q_4_2025,BPI5TC,14800
9/9/2025,Q2,Q_1_2026,BPI5TC,11375
9/9/2025,Q3,Q_2_2026,BPI5TC,13068
9/9/2025,Y0,Y_2025,BPI5TC,10050
9/9/2025,Y1,Y_2026,BPI5TC,12200
9/9/2025,Y2,Y_2027,BPI5TC,11114
9/9/2025,Y3,Y_2028,BPI5TC,11208
9/10/2025,M0,M_Sep_2025,BPI5TC,15775
9/10/2025,M1,M_Oct_2025,BPI5TC,15375
9/10/2025,M2,M_Nov_2025,BPI5TC,14425
9/10/2025,M3,M_Dec_2025,BPI5TC,13375
9/10/2025,Q0,Q_3_2025,BPI5TC,13662.5
9/10/2025,Q1,Q_4_2025,BPI5TC,14387.5
9/10/2025,Q2,Q_1_2026,BPI5TC,11200
9/10/2025,Q3,Q_2_2026,BPI5TC,12911
9/10/2025,Y0,Y_2025,BPI5TC,10050
9/10/2025,Y1,Y_2026,BPI5TC,12050
9/10/2025,Y2,Y_2027,BPI5TC,11054
9/10/2025,Y3,Y_2028,BPI5TC,11179
9/11/2025,M0,M_Sep_2025,BPI5TC,15850
9/11/2025,M1,M_Oct_2025,BPI5TC,15400
9/11/2025,M2,M_Nov_2025,BPI5TC,14575
9/11/2025,M3,M_Dec_2025,BPI5TC,13300
9/11/2025,Q0,Q_3_2025,BPI5TC,13662.5
9/11/2025,Q1,Q_4_2025,BPI5TC,14400
9/11/2025,Q2,Q_1_2026,BPI5TC,11200
9/11/2025,Q3,Q_2_2026,BPI5TC,12850
9/11/2025,Y0,Y_2025,BPI5TC,10050
9/11/2025,Y1,Y_2026,BPI5TC,12050
9/11/2025,Y2,Y_2027,BPI5TC,11021
9/11/2025,Y3,Y_2028,BPI5TC,11145
9/12/2025,M0,M_Sep_2025,BPI5TC,15975
9/12/2025,M1,M_Oct_2025,BPI5TC,15650
9/12/2025,M2,M_Nov_2025,BPI5TC,14600
9/12/2025,M3,M_Dec_2025,BPI5TC,13500
9/12/2025,Q0,Q_3_2025,BPI5TC,13662.5
9/12/2025,Q1,Q_4_2025,BPI5TC,14600
9/12/2025,Q2,Q_1_2026,BPI5TC,11325
9/12/2025,Q3,Q_2_2026,BPI5TC,12968
9/12/2025,Y0,Y_2025,BPI5TC,10050
9/12/2025,Y1,Y_2026,BPI5TC,12175
9/12/2025,Y2,Y_2027,BPI5TC,11057
9/12/2025,Y3,Y_2028,BPI5TC,11159
9/15/2025,M0,M_Sep_2025,BPI5TC,15800
9/15/2025,M1,M_Oct_2025,BPI5TC,15150
9/15/2025,M2,M_Nov_2025,BPI5TC,14350
9/15/2025,M3,M_Dec_2025,BPI5TC,13300
9/15/2025,Q0,Q_3_2025,BPI5TC,13662.5
9/15/2025,Q1,Q_4_2025,BPI5TC,14025
9/15/2025,Q2,Q_1_2026,BPI5TC,11075
9/15/2025,Q3,Q_2_2026,BPI5TC,12864
9/15/2025,Y0,Y_2025,BPI5TC,10050
9/15/2025,Y1,Y_2026,BPI5TC,12050
9/15/2025,Y2,Y_2027,BPI5TC,11025
9/15/2025,Y3,Y_2028,BPI5TC,11081
9/16/2025,M0,M_Sep_2025,BPI5TC,15425
9/16/2025,M1,M_Oct_2025,BPI5TC,14775
9/16/2025,M2,M_Nov_2025,BPI5TC,13875
9/16/2025,M3,M_Dec_2025,BPI5TC,12850
9/16/2025,Q0,Q_3_2025,BPI5TC,13662.5
9/16/2025,Q1,Q_4_2025,BPI5TC,13825
9/16/2025,Q2,Q_1_2026,BPI5TC,10800
9/16/2025,Q3,Q_2_2026,BPI5TC,12666
9/16/2025,Y0,Y_2025,BPI5TC,10050
9/16/2025,Y1,Y_2026,BPI5TC,11800
9/16/2025,Y2,Y_2027,BPI5TC,10941
9/16/2025,Y3,Y_2028,BPI5TC,11050
9/17/2025,M0,M_Sep_2025,BPI5TC,15475
9/17/2025,M1,M_Oct_2025,BPI5TC,14900
9/17/2025,M2,M_Nov_2025,BPI5TC,14050
9/17/2025,M3,M_Dec_2025,BPI5TC,12925
9/17/2025,Q0,Q_3_2025,BPI5TC,13662.5
9/17/2025,Q1,Q_4_2025,BPI5TC,13950
9/17/2025,Q2,Q_1_2026,BPI5TC,10925
9/17/2025,Q3,Q_2_2026,BPI5TC,12643
9/17/2025,Y0,Y_2025,BPI5TC,10050
9/17/2025,Y1,Y_2026,BPI5TC,11825
9/17/2025,Y2,Y_2027,BPI5TC,10964
9/17/2025,Y3,Y_2028,BPI5TC,11023
9/18/2025,M0,M_Sep_2025,BPI5TC,15500
9/18/2025,M1,M_Oct_2025,BPI5TC,14925
9/18/2025,M2,M_Nov_2025,BPI5TC,14125
9/18/2025,M3,M_Dec_2025,BPI5TC,12825
9/18/2025,Q0,Q_3_2025,BPI5TC,13662.5
9/18/2025,Q1,Q_4_2025,BPI5TC,13925
9/18/2025,Q2,Q_1_2026,BPI5TC,11000
9/18/2025,Q3,Q_2_2026,BPI5TC,12686
9/18/2025,Y0,Y_2025,BPI5TC,10050
9/18/2025,Y1,Y_2026,BPI5TC,11912.5
9/18/2025,Y2,Y_2027,BPI5TC,10986
9/18/2025,Y3,Y_2028,BPI5TC,11015
9/19/2025,M0,M_Sep_2025,BPI5TC,15550
9/19/2025,M1,M_Oct_2025,BPI5TC,14900
9/19/2025,M2,M_Nov_2025,BPI5TC,14075
9/19/2025,M3,M_Dec_2025,BPI5TC,13050
9/19/2025,Q0,Q_3_2025,BPI5TC,13662.5
9/19/2025,Q1,Q_4_2025,BPI5TC,14012.5
9/19/2025,Q2,Q_1_2026,BPI5TC,11000
9/19/2025,Q3,Q_2_2026,BPI5TC,12650
9/19/2025,Y0,Y_2025,BPI5TC,10050
9/19/2025,Y1,Y_2026,BPI5TC,11925
9/19/2025,Y2,Y_2027,BPI5TC,10966
9/19/2025,Y3,Y_2028,BPI5TC,11050
9/22/2025,M0,M_Sep_2025,BPI5TC,15475
9/22/2025,M1,M_Oct_2025,BPI5TC,14400
9/22/2025,M2,M_Nov_2025,BPI5TC,13525
9/22/2025,M3,M_Dec_2025,BPI5TC,12600
9/22/2025,Q0,Q_3_2025,BPI5TC,13662.5
9/22/2025,Q1,Q_4_2025,BPI5TC,13550
9/22/2025,Q2,Q_1_2026,BPI5TC,10925
9/22/2025,Q3,Q_2_2026,BPI5TC,12555
9/22/2025,Y0,Y_2025,BPI5TC,10050
9/22/2025,Y1,Y_2026,BPI5TC,11775
9/22/2025,Y2,Y_2027,BPI5TC,10945
9/22/2025,Y3,Y_2028,BPI5TC,11031
9/23/2025,M0,M_Sep_2025,BPI5TC,15325
9/23/2025,M1,M_Oct_2025,BPI5TC,14950
9/23/2025,M2,M_Nov_2025,BPI5TC,14100
9/23/2025,M3,M_Dec_2025,BPI5TC,12900
9/23/2025,Q0,Q_3_2025,BPI5TC,13662.5
9/23/2025,Q1,Q_4_2025,BPI5TC,14000
9/23/2025,Q2,Q_1_2026,BPI5TC,11075
9/23/2025,Q3,Q_2_2026,BPI5TC,12750
9/23/2025,Y0,Y_2025,BPI5TC,10050
9/23/2025,Y1,Y_2026,BPI5TC,11975
9/23/2025,Y2,Y_2027,BPI5TC,11073
9/23/2025,Y3,Y_2028,BPI5TC,11121
9/24/2025,M0,M_Sep_2025,BPI5TC,15475
9/24/2025,M1,M_Oct_2025,BPI5TC,15150
9/24/2025,M2,M_Nov_2025,BPI5TC,14200
9/24/2025,M3,M_Dec_2025,BPI5TC,13075
9/24/2025,Q0,Q_3_2025,BPI5TC,13662.5
9/24/2025,Q1,Q_4_2025,BPI5TC,14158.5
9/24/2025,Q2,Q_1_2026,BPI5TC,11325
9/24/2025,Q3,Q_2_2026,BPI5TC,12884
9/24/2025,Y0,Y_2025,BPI5TC,10050
9/24/2025,Y1,Y_2026,BPI5TC,12112.5
9/24/2025,Y2,Y_2027,BPI5TC,11177
9/24/2025,Y3,Y_2028,BPI5TC,11234
9/25/2025,M0,M_Sep_2025,BPI5TC,15475
9/25/2025,M1,M_Oct_2025,BPI5TC,14625
9/25/2025,M2,M_Nov_2025,BPI5TC,13850
9/25/2025,M3,M_Dec_2025,BPI5TC,12875
9/25/2025,Q0,Q_3_2025,BPI5TC,13662.5
9/25/2025,Q1,Q_4_2025,BPI5TC,13825
9/25/2025,Q2,Q_1_2026,BPI5TC,11075
9/25/2025,Q3,Q_2_2026,BPI5TC,12781
9/25/2025,Y0,Y_2025,BPI5TC,10050
9/25/2025,Y1,Y_2026,BPI5TC,11950
9/25/2025,Y2,Y_2027,BPI5TC,11075
9/25/2025,Y3,Y_2028,BPI5TC,11195
9/26/2025,M0,M_Sep_2025,BPI5TC,15475
9/26/2025,M1,M_Oct_2025,BPI5TC,14725
9/26/2025,M2,M_Nov_2025,BPI5TC,13975
9/26/2025,M3,M_Dec_2025,BPI5TC,12875
9/26/2025,Q0,Q_3_2025,BPI5TC,13662.5
9/26/2025,Q1,Q_4_2025,BPI5TC,13850
9/26/2025,Q2,Q_1_2026,BPI5TC,11150
9/26/2025,Q3,Q_2_2026,BPI5TC,12820
9/26/2025,Y0,Y_2025,BPI5TC,10050
9/26/2025,Y1,Y_2026,BPI5TC,12000
9/26/2025,Y2,Y_2027,BPI5TC,11071
9/26/2025,Y3,Y_2028,BPI5TC,11189
9/29/2025,M0,M_Sep_2025,BPI5TC,15475
9/29/2025,M1,M_Oct_2025,BPI5TC,14212.5
9/29/2025,M2,M_Nov_2025,BPI5TC,13725
9/29/2025,M3,M_Dec_2025,BPI5TC,12800
9/29/2025,Q0,Q_3_2025,BPI5TC,13662.5
9/29/2025,Q1,Q_4_2025,BPI5TC,13541.5
9/29/2025,Q2,Q_1_2026,BPI5TC,11025
9/29/2025,Q3,Q_2_2026,BPI5TC,12691
9/29/2025,Y0,Y_2025,BPI5TC,10050
9/29/2025,Y1,Y_2026,BPI5TC,11912.5
9/29/2025,Y2,Y_2027,BPI5TC,11036
9/29/2025,Y3,Y_2028,BPI5TC,11158
9/30/2025,M0,M_Sep_2025,BPI5TC,13800
9/30/2025,M1,M_Oct_2025,BPI5TC,13425
9/30/2025,M2,M_Nov_2025,BPI5TC,12675
9/30/2025,M3,M_Dec_2025,BPI5TC,11250
9/30/2025,Q0,Q_3_2025,BPI5TC,13300
9/30/2025,Q1,Q_4_2025,BPI5TC,10950
9/30/2025,Q2,Q_1_2026,BPI5TC,12650
9/30/2025,Q3,Q_2_2026,BPI5TC,12109
9/30/2025,Y0,Y_2025,BPI5TC,10050
9/30/2025,Y1,Y_2026,BPI5TC,11875
9/30/2025,Y2,Y_2027,BPI5TC,11002
9/30/2025,Y3,Y_2028,BPI5TC,11143
10/1/2025,M0,M_Oct_2025,BPI5TC,13800
10/1/2025,M1,M_Nov_2025,BPI5TC,13300
10/1/2025,M2,M_Dec_2025,BPI5TC,12850
10/1/2025,M3,M_Jan_2026,BPI5TC,11000
10/1/2025,Q0,Q_4_2025,BPI5TC,13275
10/1/2025,Q1,Q_1_2026,BPI5TC,10962.5
10/1/2025,Q2,Q_2_2026,BPI5TC,12850
10/1/2025,Q3,Q_3_2026,BPI5TC,12198
10/1/2025,Y0,Y_2025,BPI5TC,10050
10/1/2025,Y1,Y_2026,BPI5TC,11925
10/1/2025,Y2,Y_2027,BPI5TC,11000
10/1/2025,Y3,Y_2028,BPI5TC,11165
10/2/2025,M0,M_Oct_2025,BPI5TC,13850
10/2/2025,M1,M_Nov_2025,BPI5TC,13500
10/2/2025,M2,M_Dec_2025,BPI5TC,12750
10/2/2025,M3,M_Jan_2026,BPI5TC,11400
10/2/2025,Q0,Q_4_2025,BPI5TC,13350
10/2/2025,Q1,Q_1_2026,BPI5TC,10975
10/2/2025,Q2,Q_2_2026,BPI5TC,12750
10/2/2025,Q3,Q_3_2026,BPI5TC,12291
10/2/2025,Y0,Y_2025,BPI5TC,10050
10/2/2025,Y1,Y_2026,BPI5TC,11950
10/2/2025,Y2,Y_2027,BPI5TC,11039
10/2/2025,Y3,Y_2028,BPI5TC,11202
10/3/2025,M0,M_Oct_2025,BPI5TC,13850
10/3/2025,M1,M_Nov_2025,BPI5TC,13500
10/3/2025,M2,M_Dec_2025,BPI5TC,12750
10/3/2025,M3,M_Jan_2026,BPI5TC,11400
10/3/2025,Q0,Q_4_2025,BPI5TC,13350
10/3/2025,Q1,Q_1_2026,BPI5TC,10975
10/3/2025,Q2,Q_2_2026,BPI5TC,12750
10/3/2025,Q3,Q_3_2026,BPI5TC,12323
10/3/2025,Y0,Y_2025,BPI5TC,10050
10/3/2025,Y1,Y_2026,BPI5TC,11950
10/3/2025,Y2,Y_2027,BPI5TC,11111
10/3/2025,Y3,Y_2028,BPI5TC,11231
10/6/2025,M0,M_Oct_2025,BPI5TC,13925
10/6/2025,M1,M_Nov_2025,BPI5TC,13350
10/6/2025,M2,M_Dec_2025,BPI5TC,12950
10/6/2025,M3,M_Jan_2026,BPI5TC,11525
10/6/2025,Q0,Q_4_2025,BPI5TC,13433.5
10/6/2025,Q1,Q_1_2026,BPI5TC,11075
10/6/2025,Q2,Q_2_2026,BPI5TC,12825
10/6/2025,Q3,Q_3_2026,BPI5TC,12348
10/6/2025,Y0,Y_2025,BPI5TC,10050
10/6/2025,Y1,Y_2026,BPI5TC,12100
10/6/2025,Y2,Y_2027,BPI5TC,11125
